transaction_id,shipment_id,payment_date,revenue_usd,cost_usd,payment_method,payment_status,profit_usd
TX000028,SHP081532,0:26:39,1446.393934,1496.015502,Bank Transfer,Completed,-49.62
TX000029,SHP008541,0:09:32,542.9285933,319.5919602,Cash,Completed,223.34
TX000030,SHP087671,0:35:38,2185.818592,486.8315966,Bank Transfer,Completed,1698.99
TX000031,SHP064696,0:31:33,183.9283675,1595.729357,Cash,Pending,-1411.80
TX000032,SHP053919,0:13:25,1288.856539,1226.720256,Cash,Pending,62.14
TX000033,SHP087626,0:00:37,941.5798549,242.5566964,Cash,Completed,699.02
TX000034,SHP059496,0:35:49,344.7262164,1760.419678,Cash,Pending,-1415.69
TX000035,SHP074007,0:34:19,127.6642995,1664.113022,Bank Transfer,Completed,-1536.45
TX000036,SHP063100,0:59:34,797.1027696,1111.761463,Cash,Completed,-314.66
TX000037,SHP025278,0:25:11,1394.433031,1078.421566,Bank Transfer,Completed,316.01
TX000038,SHP052533,0:44:06,997.44658,159.1437912,Cash,Completed,838.30
TX000039,SHP020557,0:08:51,649.0522579,925.7540057,Credit Card,Completed,-276.70
TX000040,SHP048604,0:23:04,2285.321028,574.0860467,Bank Transfer,Completed,1711.23
TX000041,SHP069481,0:36:37,819.7593674,807.1624634,Cash,Completed,12.60
TX000042,SHP044155,0:18:10,2179.533318,1394.6623,Credit Card,Pending,784.87
TX000043,SHP071766,0:32:22,1206.959592,401.8883461,Cash,Completed,805.07
TX000044,SHP016920,0:20:01,1759.661874,1809.79615,Bank Transfer,Completed,-50.13
TX000045,SHP007685,0:15:11,735.0660762,1624.119865,Bank Transfer,Completed,-889.05
TX000046,SHP061262,0:58:08,1871.437863,1993.628049,Bank Transfer,Completed,-122.19
TX000047,SHP025947,0:09:13,2442.128118,1373.318585,Credit Card,Completed,1068.81
TX000048,SHP086142,0:43:16,1212.804031,515.7614141,Bank Transfer,Completed,697.04
TX000049,SHP081740,0:51:31,619.634923,1857.691561,Cash,Completed,-1238.06
TX000050,SHP023830,0:48:20,2227.661035,235.0952957,Cash,Pending,1992.57
TX000051,SHP027783,0:41:40,2182.135985,1907.441041,Bank Transfer,Completed,274.69
TX000052,SHP083104,0:53:09,2741.334613,534.2433879,Bank Transfer,Completed,2207.09
TX000053,SHP027835,0:41:07,154.822814,1254.086313,Bank Transfer,Pending,-1099.26
TX000054,SHP059126,0:55:56,2162.239374,1582.542095,Bank Transfer,Completed,579.70
TX000055,SHP014215,0:24:04,732.4838665,317.1314566,Bank Transfer,Completed,415.35
TX000056,SHP094149,0:50:49,844.6714916,844.0123631,Bank Transfer,Completed,0.66
TX000057,SHP093929,0:00:36,1329.661421,555.0594309,Bank Transfer,Completed,774.60
TX000058,SHP039892,0:16:21,520.5239708,1935.558839,Cash,Pending,-1415.03
TX000059,SHP032771,0:05:32,2298.567909,792.1996419,Credit Card,Completed,1506.37
TX000060,SHP057224,0:12:43,745.5631169,126.1799402,Cash,Completed,619.38
TX000061,SHP069967,0:48:21,2037.151952,339.1200339,Credit Card,Completed,1698.03
TX000062,SHP036973,0:36:19,930.2526501,1081.193684,Bank Transfer,Completed,-150.94
TX000063,SHP028859,0:28:31,1867.242497,1484.303172,Credit Card,Completed,382.94
TX000064,SHP012795,0:29:44,2607.051926,825.7419375,Cash,Completed,1781.31
TX000065,SHP027277,0:11:46,2879.955933,165.1032147,Bank Transfer,Completed,2714.85
TX000066,SHP079395,0:53:36,1891.722695,994.6930872,Bank Transfer,Completed,897.03
TX000067,SHP015218,0:19:34,1733.334601,1696.981225,Bank Transfer,Completed,36.35
TX000068,SHP086442,0:45:15,670.4972494,304.564773,Cash,Completed,365.93
TX000069,SHP050526,0:17:50,504.8902526,311.0629137,Bank Transfer,Completed,193.83
TX000070,SHP059457,0:57:56,134.1738786,816.4139077,Credit Card,Completed,-682.24
TX000071,SHP041168,0:50:21,1077.65254,1602.092578,Cash,Completed,-524.44
TX000072,SHP092574,0:56:49,921.3103447,661.6716659,Cash,Completed,259.64
TX000073,SHP035006,0:43:53,2200.544983,1432.325733,Bank Transfer,Completed,768.22
TX000074,SHP037031,0:14:49,2640.406976,1931.578957,Cash,Completed,708.83
TX000075,SHP062401,0:07:04,1068.013488,445.2154688,Bank Transfer,Completed,622.80
TX000076,SHP078286,0:35:52,918.2621145,1722.143071,Credit Card,Completed,-803.88
TX000077,SHP075518,0:55:14,2723.306527,1639.062741,Bank Transfer,Completed,1084.24
TX000078,SHP004831,0:15:32,1299.644227,973.5945938,Cash,Completed,326.05
TX000079,SHP000770,0:58:08,1273.284525,1524.905102,Credit Card,Completed,-251.62
TX000080,SHP087244,0:14:40,257.7222499,519.8510154,Cash,Completed,-262.13
TX000081,SHP005116,0:17:22,1188.180043,1004.534188,Bank Transfer,Completed,183.65
TX000082,SHP064092,0:10:40,389.5806946,1367.608457,Bank Transfer,Failed,-978.03
TX000083,SHP089753,0:04:59,433.9679905,1978.382814,Bank Transfer,Completed,-1544.41
TX000084,SHP062289,0:35:26,1594.173953,898.3215716,Bank Transfer,Completed,695.85
TX000085,SHP067997,0:52:13,2400.226451,893.1704065,Cash,Completed,1507.06
TX000086,SHP085439,0:09:45,2929.498055,1772.124232,Cash,Pending,1157.37
TX000087,SHP089466,0:25:00,2187.77182,790.8268546,Bank Transfer,Completed,1396.94
TX000088,SHP056374,0:05:45,580.4718394,227.6498626,Cash,Failed,352.82
TX000089,SHP011770,0:21:21,2780.965286,1374.380698,Bank Transfer,Completed,1406.58
TX000090,SHP066240,0:11:04,148.3265672,1809.700548,Bank Transfer,Completed,-1661.37
TX000091,SHP088270,0:57:34,2695.539378,1190.09586,Cash,Completed,1505.44
TX000092,SHP035873,0:13:39,1978.886291,581.0111243,Bank Transfer,Completed,1397.88
TX000093,SHP049201,0:51:36,1986.185786,1979.486475,Cash,Pending,6.70
TX000094,SHP071407,0:08:03,1614.248318,649.3272223,Cash,Completed,964.92
TX000095,SHP025341,0:10:32,1315.764788,734.549781,Cash,Completed,581.22
TX000096,SHP054468,0:06:34,599.8655103,1200.320504,Bank Transfer,Completed,-600.45
TX000097,SHP071974,0:56:09,600.7173057,956.967109,Bank Transfer,Completed,-356.25
TX000098,SHP015810,0:20:11,2335.916791,68.9713989,Credit Card,Completed,2266.95
TX000099,SHP093049,0:48:23,1189.245571,1057.049162,Bank Transfer,Completed,132.20
TX000100,SHP027602,0:24:22,2099.465599,489.7880671,Bank Transfer,Completed,1609.68
TX000101,SHP007193,0:28:19,2497.361601,252.0955812,Bank Transfer,Pending,2245.27
TX000102,SHP094817,0:12:15,2281.775547,1405.614481,Credit Card,Completed,876.16
TX000103,SHP088850,0:29:48,599.7501688,1561.604701,Cash,Completed,-961.85
TX000104,SHP021508,0:20:10,2508.554157,792.032159,Cash,Pending,1716.52
TX000105,SHP008522,0:33:04,1078.231554,199.5265462,Cash,Completed,878.71
TX000106,SHP029780,0:02:08,1304.236658,926.7463611,Bank Transfer,Completed,377.49
TX000107,SHP026280,0:39:01,1060.075477,340.0581123,Credit Card,Pending,720.02
TX000108,SHP024450,0:20:12,1465.091492,632.3296508,Bank Transfer,Completed,832.76
TX000109,SHP023555,0:43:59,2972.538891,299.8739411,Credit Card,Completed,2672.66
TX000110,SHP056724,0:26:52,2158.600018,878.831934,Cash,Completed,1279.77
TX000111,SHP014252,0:57:24,685.4352844,612.5515161,Bank Transfer,Completed,72.88
TX000112,SHP071341,0:18:54,888.742955,1333.219806,Bank Transfer,Completed,-444.48
TX000113,SHP008073,0:46:26,2514.780301,133.6992345,Bank Transfer,Completed,2381.08
TX000114,SHP052779,0:03:14,2778.38441,835.1907513,Credit Card,Failed,1943.19
TX000115,SHP039199,0:24:09,1832.448182,1435.145131,Bank Transfer,Pending,397.30
TX000116,SHP078619,0:15:18,501.2234594,590.3258237,Bank Transfer,Completed,-89.10
TX000117,SHP091014,0:01:13,432.7865512,1918.242011,Credit Card,Completed,-1485.46
TX000118,SHP094997,0:00:44,604.8880825,469.6285054,Bank Transfer,Completed,135.26
TX000119,SHP026602,0:38:57,2344.275105,1266.550147,Bank Transfer,Completed,1077.72
TX000120,SHP073950,0:56:31,2996.147673,1262.996023,Bank Transfer,Failed,1733.15
TX000121,SHP084671,0:00:21,1768.049962,1170.925411,Credit Card,Pending,597.12
TX000122,SHP083416,0:11:12,2225.170493,1732.976669,Bank Transfer,Completed,492.19
TX000123,SHP058192,0:45:40,1420.839468,510.785992,Bank Transfer,Pending,910.05
TX000124,SHP072136,0:30:11,435.7253188,539.0174108,Bank Transfer,Completed,-103.29
TX000125,SHP064981,0:29:19,1693.664582,386.2556138,Credit Card,Completed,1307.41
TX000126,SHP075976,0:20:45,2403.631541,874.7061123,Bank Transfer,Completed,1528.93
TX000127,SHP044779,0:54:41,2150.768465,1778.311972,Credit Card,Pending,372.46
TX000128,SHP000320,0:24:54,1941.962276,264.9573981,Bank Transfer,Pending,1677.00
TX000129,SHP008582,0:29:01,2294.669509,452.693026,Credit Card,Completed,1841.98
TX000130,SHP039277,0:02:00,2790.339037,64.32330269,Bank Transfer,Completed,2726.02
TX000131,SHP046556,0:53:08,442.6070757,1472.259454,Bank Transfer,Completed,-1029.65
TX000132,SHP058083,0:27:51,2140.639291,530.2065561,Credit Card,Completed,1610.43
TX000133,SHP062417,0:15:16,1756.234741,1220.838565,Bank Transfer,Completed,535.40
TX000134,SHP059750,0:38:50,1574.032442,297.9153705,Credit Card,Completed,1276.12
TX000135,SHP014547,0:25:48,1056.694083,1896.961725,Bank Transfer,Completed,-840.27
TX000136,SHP061279,0:30:27,2870.815806,1802.14229,Cash,Completed,1068.67
TX000137,SHP071501,0:38:02,2651.417879,1409.444452,Credit Card,Completed,1241.97
TX000138,SHP064613,0:49:25,1149.070277,1981.510132,Bank Transfer,Completed,-832.44
TX000139,SHP062768,0:19:58,318.632136,1938.050674,Bank Transfer,Completed,-1619.42
TX000140,SHP058774,0:49:08,2412.715079,1481.994539,Bank Transfer,Completed,930.72
TX000141,SHP043854,0:14:20,1908.120026,1214.301139,Bank Transfer,Pending,693.82
TX000142,SHP005573,0:34:01,699.6347842,1840.681435,Cash,Pending,-1141.05
TX000143,SHP066420,0:08:55,127.5773365,1327.575738,Bank Transfer,Completed,-1200.00
TX000144,SHP079915,0:07:29,2526.248228,939.6562583,Bank Transfer,Completed,1586.59
TX000145,SHP075419,0:58:08,835.9303177,346.9319171,Bank Transfer,Completed,489.00
TX000146,SHP097266,0:15:17,1482.460133,1076.409783,Cash,Completed,406.05
TX000147,SHP095620,0:13:11,2062.179452,208.2738131,Credit Card,Completed,1853.91
TX000148,SHP004371,0:31:54,2162.165229,252.581247,Bank Transfer,Completed,1909.58
TX000149,SHP004329,0:06:50,283.2490486,966.8418942,Cash,Pending,-683.59
TX000150,SHP028880,0:18:37,1998.4643,1478.568833,Bank Transfer,Pending,519.90
TX000151,SHP048880,0:18:43,2880.001824,1803.740491,Bank Transfer,Completed,1076.26
TX000152,SHP069572,0:42:55,457.4491235,882.2294045,Bank Transfer,Completed,-424.78
TX000153,SHP049660,0:23:39,2617.830992,1745.611222,Bank Transfer,Completed,872.22
TX000154,SHP061331,0:18:30,2747.865783,70.10123992,Cash,Completed,2677.76
TX000155,SHP054888,0:31:20,2296.370805,1823.549462,Cash,Completed,472.82
TX000156,SHP097021,0:07:52,2145.089562,1276.087194,Cash,Completed,869.00
TX000157,SHP046643,0:25:08,2640.821732,511.1127531,Cash,Failed,2129.71
TX000158,SHP073734,0:08:59,1493.957918,921.8777674,Bank Transfer,Completed,572.08
TX000159,SHP070414,0:00:22,883.8406183,462.3865188,Bank Transfer,Completed,421.45
TX000160,SHP033705,0:18:12,144.6353029,1671.734193,Cash,Completed,-1527.10
TX000161,SHP082486,0:35:04,1622.95651,1197.653711,Cash,Pending,425.30
TX000162,SHP043851,0:21:19,1415.282595,1537.693879,Bank Transfer,Completed,-122.41
TX000163,SHP035415,0:57:00,1962.819386,175.2292595,Bank Transfer,Completed,1787.59
TX000164,SHP060231,0:21:22,1900.89878,252.3655725,Bank Transfer,Completed,1648.53
TX000165,SHP078297,0:39:10,2391.107254,1703.087272,Bank Transfer,Completed,688.02
TX000166,SHP026719,0:00:17,260.8596888,661.8020352,Credit Card,Pending,-400.94
TX000167,SHP020795,0:42:52,2703.826359,1551.568833,Cash,Completed,1152.26
TX000168,SHP033888,0:01:56,1574.749304,1186.834488,Credit Card,Completed,387.91
TX000169,SHP022578,0:06:52,2867.485038,1246.55758,Bank Transfer,Completed,1620.93
TX000170,SHP073179,0:00:29,2452.817914,417.1042805,Credit Card,Completed,2035.71
TX000171,SHP047909,0:29:08,1460.286637,334.6832863,Bank Transfer,Completed,1125.60
TX000172,SHP059799,0:57:07,2061.061996,1924.977645,Cash,Completed,136.08
TX000173,SHP084154,0:35:44,805.3678954,123.828151,Bank Transfer,Pending,681.54
TX000174,SHP005668,0:18:39,1121.395971,204.0716529,Credit Card,Completed,917.32
TX000175,SHP083810,0:02:34,1049.352755,754.470575,Bank Transfer,Pending,294.88
TX000176,SHP070370,0:41:09,671.0841808,1826.706872,Bank Transfer,Completed,-1155.62
TX000177,SHP071696,0:36:26,278.6828356,1772.373329,Bank Transfer,Completed,-1493.69
TX000178,SHP089760,0:12:33,700.9468276,1819.136263,Credit Card,Completed,-1118.19
TX000179,SHP068777,0:45:21,2422.914355,1452.84485,Credit Card,Completed,970.07
TX000180,SHP037602,0:29:12,2497.60376,821.8343109,Bank Transfer,Completed,1675.77
TX000181,SHP001919,0:22:31,1694.769022,1861.53344,Cash,Completed,-166.76
TX000182,SHP034443,0:10:56,2607.213653,1652.675545,Cash,Completed,954.54
TX000183,SHP014386,0:36:23,2951.166996,618.9662175,Bank Transfer,Completed,2332.20
TX000184,SHP033288,0:22:54,2553.484761,846.7154322,Bank Transfer,Failed,1706.77
TX000185,SHP034264,0:46:14,1330.166615,524.80154,Cash,Failed,805.37
TX000186,SHP068403,0:31:25,1050.928789,299.4740784,Cash,Pending,751.45
TX000187,SHP092741,0:08:34,1009.722082,118.0679151,Bank Transfer,Completed,891.65
TX000188,SHP001014,0:28:51,2577.972642,1288.631601,Bank Transfer,Completed,1289.34
TX000189,SHP054920,0:22:29,2647.58133,614.1953303,Bank Transfer,Completed,2033.39
TX000190,SHP008559,0:44:17,2905.917813,262.4555734,Bank Transfer,Pending,2643.46
TX000191,SHP050318,0:11:20,221.0095481,95.92427734,Cash,Completed,125.09
TX000192,SHP028965,0:55:05,849.2160272,1880.473628,Credit Card,Completed,-1031.26
TX000193,SHP026486,0:40:53,2784.20662,275.8828691,Credit Card,Completed,2508.32
TX000194,SHP048951,0:14:45,1796.701916,1632.16823,Cash,Completed,164.53
TX000195,SHP087255,0:30:02,2945.142431,1700.038722,Bank Transfer,Failed,1245.10
TX000196,SHP034424,0:19:45,2390.164413,642.5071785,Cash,Failed,1747.66
TX000197,SHP057199,0:12:58,1705.237922,78.03041418,Bank Transfer,Completed,1627.21
TX000198,SHP000952,0:26:58,742.7026174,877.3664738,Bank Transfer,Failed,-134.66
TX000199,SHP059992,0:03:23,1563.191799,1636.568468,Cash,Completed,-73.38
TX000200,SHP022315,0:04:31,2186.241537,1162.440573,Credit Card,Completed,1023.80
TX000201,SHP075285,0:56:14,2723.23632,1344.034067,Bank Transfer,Completed,1379.20
TX000202,SHP009914,0:56:41,2128.398755,1565.916796,Bank Transfer,Completed,562.48
TX000203,SHP071374,0:34:24,1715.577478,711.9381092,Credit Card,Completed,1003.64
TX000204,SHP015101,0:42:00,2757.591513,1238.968474,Cash,Completed,1518.62
TX000205,SHP011607,0:33:12,1619.138028,1433.322325,Bank Transfer,Completed,185.82
TX000206,SHP083724,0:32:05,104.2174496,1626.604722,Bank Transfer,Completed,-1522.39
TX000207,SHP017169,0:35:23,2724.592723,421.8646331,Cash,Completed,2302.73
TX000208,SHP045094,0:37:13,2541.394996,1518.579086,Bank Transfer,Pending,1022.82
TX000209,SHP063957,0:06:41,1715.572929,417.3575704,Bank Transfer,Completed,1298.22
TX000210,SHP016058,0:22:43,1527.37524,455.3008253,Bank Transfer,Completed,1072.07
TX000211,SHP006621,0:46:44,572.0855662,1347.393185,Bank Transfer,Completed,-775.31
TX000212,SHP058924,0:26:37,2114.466564,1339.86055,Cash,Completed,774.61
TX000213,SHP063638,0:25:07,2224.086849,1028.901412,Cash,Completed,1195.19
TX000214,SHP066302,0:40:02,2437.997227,1408.709248,Cash,Completed,1029.29
TX000215,SHP077471,0:22:24,2590.744662,1434.78854,Cash,Completed,1155.96
TX000216,SHP097525,0:08:17,1914.103311,298.5572212,Bank Transfer,Completed,1615.55
TX000217,SHP015326,0:25:07,948.3783305,1047.502106,Bank Transfer,Completed,-99.12
TX000218,SHP013638,0:59:41,2910.982334,227.9046402,Credit Card,Completed,2683.08
TX000219,SHP073071,0:43:25,457.1763509,267.3371338,Bank Transfer,Completed,189.84
TX000220,SHP055592,0:36:40,169.6150941,1180.529671,Credit Card,Completed,-1010.91
TX000221,SHP074272,0:58:22,1110.543589,440.7422376,Bank Transfer,Completed,669.80
TX000222,SHP073679,0:44:21,2387.662503,798.3616954,Bank Transfer,Completed,1589.30
TX000223,SHP086704,0:44:00,1311.2445,1816.791124,Bank Transfer,Completed,-505.55
TX000224,SHP088154,0:02:22,2686.460124,1012.863877,Credit Card,Pending,1673.60
TX000225,SHP083631,0:57:45,1526.53152,449.1052164,Cash,Completed,1077.43
TX000226,SHP079006,0:00:51,2515.575037,1980.180724,Cash,Pending,535.39
TX000227,SHP057472,0:44:54,510.3775105,1055.887129,Cash,Completed,-545.51
TX000228,SHP057102,0:48:08,2956.570557,1892.806492,Credit Card,Completed,1063.76
TX000229,SHP054322,0:59:36,735.3099915,1447.237544,Bank Transfer,Pending,-711.93
TX000230,SHP066494,0:56:33,2988.829823,469.4257086,Bank Transfer,Pending,2519.40
TX000231,SHP065561,0:55:17,512.1194447,699.3407341,Bank Transfer,Completed,-187.22
TX000232,SHP069945,0:50:06,2508.956239,1914.806989,Bank Transfer,Completed,594.15
TX000233,SHP049963,0:08:11,1471.819149,155.7893798,Bank Transfer,Completed,1316.03
TX000234,SHP078754,0:30:39,628.0366153,1184.210469,Bank Transfer,Completed,-556.17
TX000235,SHP041123,0:38:22,2344.332682,932.0283133,Credit Card,Pending,1412.30
TX000236,SHP098351,0:46:56,2724.128738,1449.149477,Cash,Completed,1274.98
TX000237,SHP053904,0:14:38,1980.080867,1905.850374,Cash,Completed,74.23
TX000238,SHP002543,0:39:59,2676.808899,899.0081997,Bank Transfer,Completed,1777.80
TX000239,SHP046830,0:07:32,2836.375971,1419.762512,Credit Card,Completed,1416.61
TX000240,SHP024864,0:50:37,2826.194026,643.6095532,Credit Card,Completed,2182.58
TX000241,SHP067235,0:09:51,698.8896638,1412.086854,Credit Card,Pending,-713.20
TX000242,SHP097304,0:38:32,1967.445842,86.87230468,Bank Transfer,Failed,1880.57
TX000243,SHP061091,0:48:13,2126.03684,1156.474482,Bank Transfer,Completed,969.56
TX000244,SHP078745,0:48:26,2921.474331,1424.787046,Cash,Pending,1496.69
TX000245,SHP077745,0:15:15,596.9142204,655.4364822,Bank Transfer,Completed,-58.52
TX000246,SHP011433,0:10:19,1695.177134,1366.240897,Credit Card,Completed,328.94
TX000247,SHP071791,0:24:04,2035.9331,1092.709841,Bank Transfer,Pending,943.22
TX000248,SHP042365,0:23:12,1753.012111,1189.866095,Credit Card,Completed,563.15
TX000249,SHP073335,0:03:27,345.2902204,963.6030339,Bank Transfer,Completed,-618.31
TX000250,SHP029913,0:54:26,2868.656845,1128.180386,Bank Transfer,Completed,1740.48
TX000251,SHP039165,0:36:23,2591.957701,226.0044928,Credit Card,Completed,2365.95
TX000252,SHP060889,0:28:25,2910.289302,1143.879433,Bank Transfer,Completed,1766.41
TX000253,SHP089483,0:47:15,915.6625743,654.4507564,Credit Card,Completed,261.21
TX000254,SHP055405,0:13:34,1127.047206,1497.962244,Cash,Completed,-370.92
TX000255,SHP061004,0:03:15,2071.402611,884.165199,Bank Transfer,Completed,1187.24
TX000256,SHP089270,0:00:30,2541.900182,864.9880272,Cash,Completed,1676.91
TX000257,SHP002587,0:40:47,845.7272299,510.3693413,Bank Transfer,Completed,335.36
TX000258,SHP015140,0:52:41,2107.377064,932.5617336,Cash,Completed,1174.82
TX000259,SHP078947,0:14:46,2933.506539,807.9287212,Bank Transfer,Completed,2125.58
TX000260,SHP065489,0:21:17,2630.694411,1149.355684,Bank Transfer,Failed,1481.34
TX000261,SHP068291,0:48:07,791.7621033,134.1846083,Bank Transfer,Completed,657.58
TX000262,SHP096021,0:09:35,1921.160636,309.2527778,Cash,Completed,1611.91
TX000263,SHP065688,0:18:36,2051.791078,522.3644515,Credit Card,Completed,1529.43
TX000264,SHP004910,0:43:17,1877.701163,1387.190638,Credit Card,Completed,490.51
TX000265,SHP046800,0:59:12,2141.982869,1364.049047,Bank Transfer,Completed,777.93
TX000266,SHP005799,0:03:24,778.8893318,883.9997726,Cash,Completed,-105.11
TX000267,SHP086617,0:45:04,1710.633364,847.179857,Bank Transfer,Completed,863.45
TX000268,SHP023321,0:57:03,2291.211198,1889.349271,Bank Transfer,Completed,401.86
TX000269,SHP090147,0:44:00,322.7586447,1981.885232,Credit Card,Completed,-1659.13
TX000270,SHP054894,0:33:49,489.8141786,1105.867867,Bank Transfer,Completed,-616.05
TX000271,SHP097620,0:25:18,1861.673936,991.645408,Bank Transfer,Completed,870.03
TX000272,SHP007629,0:58:36,232.0327375,1239.282228,Bank Transfer,Completed,-1007.25
TX000273,SHP014885,0:50:59,679.8673692,1251.511152,Credit Card,Pending,-571.64
TX000274,SHP050257,0:22:55,1492.102255,609.6296309,Bank Transfer,Completed,882.47
TX000275,SHP080926,0:24:29,768.6156503,52.73198214,Credit Card,Pending,715.88
TX000276,SHP040560,0:54:21,354.6245126,1763.828218,Cash,Pending,-1409.20
TX000277,SHP002966,0:20:51,2674.018792,347.1595746,Cash,Completed,2326.86
TX000278,SHP099383,0:30:30,1328.792172,1388.378632,Cash,Completed,-59.59
TX000279,SHP091164,0:10:22,1957.439911,709.2153923,Bank Transfer,Completed,1248.22
TX000280,SHP031333,0:43:32,638.0156159,1779.581467,Credit Card,Completed,-1141.57
TX000281,SHP018759,0:05:34,631.5820607,1434.299978,Bank Transfer,Completed,-802.72
TX000282,SHP086498,0:58:49,475.9628028,435.3407038,Bank Transfer,Completed,40.62
TX000283,SHP037734,0:20:15,1677.048436,1141.412389,Credit Card,Pending,535.64
TX000284,SHP001738,0:50:09,1627.413358,1274.059184,Cash,Completed,353.35
TX000285,SHP059019,0:38:38,771.8154724,1169.559418,Bank Transfer,Completed,-397.74
TX000286,SHP012650,0:50:47,2734.598765,108.0461574,Bank Transfer,Completed,2626.55
TX000287,SHP051309,0:41:30,1200.903928,1400.245855,Credit Card,Completed,-199.34
TX000288,SHP015301,0:57:20,1931.433815,1869.173548,Bank Transfer,Completed,62.26
TX000289,SHP000825,0:49:04,2978.885799,1355.917009,Bank Transfer,Failed,1622.97
TX000290,SHP067350,0:28:14,446.3407251,534.798575,Bank Transfer,Pending,-88.46
TX000291,SHP010707,0:50:45,1725.963002,1758.514909,Cash,Completed,-32.55
TX000292,SHP020832,0:07:03,415.01916,1398.979852,Bank Transfer,Completed,-983.96
TX000293,SHP014388,0:54:54,2132.45212,1044.439473,Cash,Pending,1088.01
TX000294,SHP018818,0:45:08,1050.467767,1923.603524,Cash,Completed,-873.14
TX000295,SHP029625,0:05:11,1214.818339,1730.614277,Credit Card,Completed,-515.80
TX000296,SHP058030,0:22:38,536.7958067,984.7348121,Bank Transfer,Completed,-447.94
TX000297,SHP024432,0:05:16,480.2888344,1962.937431,Bank Transfer,Completed,-1482.65
TX000298,SHP082309,0:38:22,2375.632726,624.2459527,Bank Transfer,Completed,1751.39
TX000299,SHP016603,0:49:49,362.57666,1337.954594,Bank Transfer,Completed,-975.38
TX000300,SHP047032,0:25:04,2932.04173,407.4741084,Credit Card,Failed,2524.57
TX000301,SHP051980,0:04:06,921.0254446,121.4167266,Bank Transfer,Pending,799.61
TX000302,SHP039879,0:30:39,2331.565951,372.6049101,Credit Card,Failed,1958.96
TX000303,SHP063769,0:58:01,2724.530674,1794.867856,Cash,Completed,929.66
TX000304,SHP024832,0:14:34,1673.589502,583.6081284,Cash,Completed,1089.98
TX000305,SHP039854,0:07:12,860.0165587,479.8323798,Bank Transfer,Failed,380.18
TX000306,SHP046579,0:29:15,482.0710667,1482.313405,Bank Transfer,Completed,-1000.24
TX000307,SHP030206,0:27:41,507.3206455,1499.051637,Bank Transfer,Completed,-991.73
TX000308,SHP088802,0:25:46,2856.354039,437.9919042,Credit Card,Completed,2418.36
TX000309,SHP002875,0:04:53,1964.923445,1142.550337,Cash,Completed,822.37
TX000310,SHP087856,0:21:12,1612.772168,819.9925317,Bank Transfer,Completed,792.78
TX000311,SHP021466,0:15:52,1352.741971,221.6194165,Bank Transfer,Completed,1131.12
TX000312,SHP011081,0:54:21,801.2634,299.2182347,Cash,Completed,502.05
TX000313,SHP004660,0:16:09,553.492053,905.9779108,Bank Transfer,Completed,-352.49
TX000314,SHP044566,0:26:30,1277.6574,1057.248969,Bank Transfer,Completed,220.41
